id,location,bathrooms,bedrooms,parking,size,agent,price
1,Constantia,3.0,5.0,4.0,2000,Seeff Southern Suburbs,13 250 000
2,Silvertree Estate,4.0,5.0,4.0,603,Stonehurst Properties,10 495 000
3,Rondebosch,3.0,5.0,2.0,936,Seeff Southern Suburbs,8 700 000
4,Constantia,5.0,7.0,8.0,2032,Seeff Southern Suburbs,11 500 000
5,Llandudno,4.0,4.0,4.0,991,Seeff Hout Bay and Llandudno,19 800 000
6,Retreat,2.0,3.0,2.0,572,Realty Professionals,2 195 000
7,Costa Da Gama,1.0,3.0,4.0,161,RE/MAX Impact,1 720 000
8,Tokai,4.0,4.0,4.0,1085,Seeff Southern Suburbs,4 950 000
9,Wynberg Upper,4.0,4.0,2.0,918,Pam Golding Properties - Southern Suburbs,5 550 000
10,Green Point,4.0,5.0,2.0,314,Chas Everitt Atlantic Seaboard and City Bowl,14 995 000
11,Constantia,2.0,3.0,7.0,2670,Seeff Southern Suburbs,8 900 000
12,Kirstenhof,2.0,3.0,3.0,840,Century 21 Southern Suburbs,2 600 000
13,Camps Bay,8.5,8.0,8.0,1034,Seeff Camps Bay - Sales,65 000 000
14,Newlands,2.0,4.0,2.0,894,Alexo Property Brokers,4 850 000
15,Constantia,4.5,5.0,2.0,2743,Sotheby's International Realty - Tokai,11 950 000
16,Sea Point,3.5,4.0,,267,RE/MAX Living,7 950 000
17,Meadowridge,2.0,3.0,2.0,716,Alexo Property Brokers,3 250 000
18,Silvertree Estate,4.0,5.0,4.0,603,Stonehurst Properties,10 495 000
19,Southfield,2.0,4.0,4.0,530,Sotheby's International Realty - Claremont,2 395 000
20,Rondebosch,3.0,4.0,7.0,729,Pam Golding Properties - Southern Suburbs,5 175 000
21,Constantia,5.0,4.0,3.0,1375,Sotheby's International Realty - Tokai,32 000 000
22,Newlands,3.5,4.0,2.0,654,Sale,11 550 000
23,Constantia,5.5,5.0,7.0,1437,Pam Golding Properties - Southern Suburbs,19 900 000
24,Newlands,2.0,3.0,2.0,495,Alexo Property Brokers,5 200 000
25,Claremont,2.0,3.0,3.0,312,Eazi Real Estate,2 500 000
26,Rondebosch,2.5,3.0,5.0,319,Link Property People,3 995 000
27,Llandudno,5.0,4.0,5.0,993,The Agency Property Group,17 995 000
28,Lakeside,6.0,10.0,8.0,1228,Pam Golding Properties - Southern Suburbs,9 980 000
29,Kenilworth,1.0,2.0,1.0,242,Eazi Real Estate,2 750 000
30,Camps Bay,5.0,5.0,3.0,902,Chas Everitt Atlantic Seaboard and City Bowl,11 900 000
31,Bergvliet,3.0,4.0,4.0,833,Erf Size,3 650 000
32,Claremont,2.0,4.0,3.0,396,Seeff Southern Suburbs,4 400 000
33,Constantia,3.0,3.0,2.0,781,Upton Properties Newlands,13 650 000
34,Fresnaye,3.5,4.0,2.0,688,RE/MAX Living,12 950 000
35,Wynberg Upper,3.0,3.0,4.0,712,Seeff Southern Suburbs,2 800 000
36,Woodstock,1.0,3.0,,129,"Greeff Christie's International Real Estate - City Bowl, Atlantic & Western Seaboard",1 725 000
37,Diep River,2.5,3.0,3.0,703,Seeff Southern Suburbs,2 450 000
38,Constantia,3.0,3.0,2.0,448,Upton Properties Newlands,12 750 000
39,Constantia,3.0,3.0,2.0,814,Upton Properties Newlands,13 595 000
40,Plumstead,2.0,3.0,2.0,284,Greeff Christie's International Real Estate - Southern Suburbs,1 925 000
41,Claremont,2.0,3.0,3.0,516,Seeff Southern Suburbs,3 495 000
42,Camps Bay,5.0,5.0,3.0,902,Chas Everitt Atlantic Seaboard and City Bowl,11 900 000
43,Bergvliet,2.0,3.0,2.0,612,Seeff Southern Suburbs,3 450 000
44,Oranjezicht,5.0,4.0,2.0,501,Pam Golding Properties - City Bowl,11 900 000
45,Claremont,2.0,3.0,,443,Seeff Southern Suburbs,3 795 000
46,Sea Point,2.0,2.0,2.0,178,Pam Golding Properties - Atlantic Seaboard,4 250 000
47,Muizenberg,2.0,3.0,1.0,201,Property.CoZa - Southern Peninsula,1 375 000
48,Woodstock,2.0,3.0,,187,Seeff Southern Suburbs,2 495 000
49,Camps Bay,2.5,4.0,2.0,744,Seeff Camps Bay - Sales,11 250 000
50,Rondebosch East,5.0,6.0,4.0,495,Sale,3 750 000
51,Claremont,1.0,2.0,2.0,130,"RE/MAX, Premier - Claremont",1 699 000
52,Newlands,3.0,4.0,6.0,1004,Link Property People,9 900 000
53,Woodstock,2.0,2.0,1.0,172,Pam Golding Properties - Southern Suburbs,3 100 000
54,Plumstead,2.0,4.0,3.0,496,"RE/MAX, Property Associates - Pinelands",3 495 000
55,Gardens,5.0,5.0,,212,Pam Golding Properties - City Bowl,5 995 000
56,Observatory,2.0,3.0,1.0,272,Sale,3 500 000
57,Woodstock,4.0,6.0,2.0,478,Evolution Properties,4 295 000
58,Gardens,3.0,3.0,1.0,363,Pam Golding Properties - City Bowl,7 195 000
59,Plumstead,2.0,4.0,3.0,496,"RE/MAX, Property Associates - Pinelands",3 495 000
60,Newlands,4.0,4.0,4.0,1202,Evolution Properties,7 450 000
61,De Waterkant,3.0,3.0,,93,"Leapfrog, City Bowl",9 950 000
62,Sea Point,3.0,4.0,2.0,527,RE/MAX Living,10 900 000
63,Gardens,2.0,4.0,1.0,217,Eazi Real Estate,5 450 000
64,Constantia,4.5,6.0,4.0,2718,Sotheby's International Realty - Tokai,8 449 000
65,Mountview,3.0,3.0,4.0,421,"LRE Group, Rondebosch",2 400 000
66,Kenilworth Upper,3.0,6.0,2.0,2379,Sotheby's International Realty - Claremont,9 450 000
67,Penlyn Estate,2.0,3.0,4.0,444,"LRE Group, Rondebosch",2 350 000
68,Green Point,5.0,7.0,,165,RE/MAX Living,4 600 000
69,Plumstead,3.0,5.0,3.0,471,Seeff Southern Suburbs,3 100 000
70,Claremont,2.0,3.0,1.0,397,Knightsbridge Properties,5 440 000
71,Camps Bay,3.0,3.0,5.0,,Lionlead Real Estate,12 500 000
72,Constantia,4.0,4.0,4.0,2207,Blue Chip Properties,16 000 000
73,Constantia,3.5,4.0,6.0,1426,Blue Chip Properties,9 950 000
74,Constantia,2.5,4.0,5.0,1561,Pam Golding Properties - Southern Suburbs,5 950 000
75,Observatory,3.0,3.0,2.0,214,"RE/MAX, Premier - Claremont",3 450 000
76,Claremont Upper,2.5,3.0,2.0,430,Sale,5 950 000
77,Oranjezicht,3.0,3.0,1.0,464,Leadhome,8 000 000
78,Tamboerskloof,1.0,2.0,,194,"Kapstadt International Properties cc, Gardens",4 500 000
79,Stonehurst Mountain Estate,5.0,5.0,6.0,1654,Pam Golding Properties - Southern Suburbs,14 995 000
80,Pinelands,2.0,3.0,7.0,923,Harcourts Maynard Burgoyne,3 300 000
81,Marina Da Gama,1.0,2.0,2.0,312,Keller Williams Explore Properties,2 180 000
82,Rondebosch,3.0,5.0,3.0,518,"RE/MAX, Premier - Claremont",4 500 000
83,Oranjezicht,3.0,3.0,1.0,464,Leadhome,8 000 000
84,Lakeside,2.0,3.0,3.0,130,"RE/MAX, Premier - Claremont",2 295 000
85,Sea Point,3.0,3.0,2.0,316,"Greeff Christie's International Real Estate - City Bowl, Atlantic & Western Seaboard",5 650 000
86,Constantia,4.0,4.0,5.0,2022,Tyson Properties Southern Suburbs,15 000 000
87,Vredehoek,3.0,3.0,2.0,357,Pam Golding Properties - City Bowl,5 995 000
88,Wynberg Upper,3.0,4.0,3.0,535,CARADOC | CAPE PROPERTY SPECIALISTS,4 750 000
89,Camps Bay,3.5,4.0,4.0,659,Seeff Camps Bay - Sales,13 950 000
90,Kensington,2.0,4.0,2.0,490,Alexander Swart Durbanville,2 795 000
91,Observatory,2.0,3.0,2.0,274,"Greeff Christie's International Real Estate - City Bowl, Atlantic & Western Seaboard",3 295 000
92,Marina Da Gama,2.0,2.0,2.0,174,Keller Williams Explore Properties,1 590 000
93,Kreupelbosch,2.0,4.0,3.0,1120,Alexo Property Brokers,5 600 000
94,Newlands,2.5,3.0,2.0,628,Greeff Christie's International Real Estate - Southern Suburbs,5 590 000
95,Rondebosch,1.0,2.0,,128,Seeff Southern Suburbs,1 950 000
96,Rondebosch,2.0,4.0,7.0,991,Pam Golding Properties - Southern Suburbs,4 950 000
97,Oranjezicht,5.0,5.0,1.0,596,RE/MAX Living,8 738 998
98,Claremont,2.0,2.0,2.0,243,Chas Everitt Cape Town South,2 495 000
99,Marina Da Gama,2.0,2.0,2.0,174,Keller Williams Explore Properties,1 590 000
100,Rosebank,1.0,2.0,,153,Robshaw Property Group,2 050 000
101,Newfields,1.0,3.0,5.0,352,"LRE Group, Rondebosch",1 350 000
102,Rosebank,2.0,3.0,4.0,496,Tyson Properties Southern Suburbs,5 700 000
103,Claremont Upper,3.0,4.0,6.0,805,Seeff Southern Suburbs,4 950 000
104,Camps Bay,3.0,4.0,2.0,1521,RE/MAX Living,17 950 000
105,Newlands,3.5,3.0,4.0,898,Tyson Properties Southern Suburbs,6 950 000
106,Sea Point,3.0,3.0,1.0,184,Sale,6 750 000
107,Tokai,2.0,3.0,4.0,496,Seeff Southern Suburbs,3 950 000
108,Bergvliet,3.0,3.0,7.0,862,"RE/MAX, Premier - Claremont",3 895 000
109,Sea Point,3.0,3.0,1.0,184,Sale,6 750 000
110,Marina Da Gama,4.0,5.0,6.0,540,"RE/MAX, Premier - Claremont",2 850 000
111,Kenilworth,3.0,6.0,4.0,495,Pam Golding Properties - Southern Suburbs,4 495 000
112,Ferness Estate,3.0,4.0,4.0,595,RE/MAX Impact,2 700 000
113,Woodstock,2.0,3.0,1.0,404,"LRE Group, Rondebosch",4 999 000
114,Woodstock,2.0,3.0,,238,"Greeff Christie's International Real Estate - City Bowl, Atlantic & Western Seaboard",3 795 000
115,Mowbray,2.0,4.0,5.0,565,Pam Golding Properties - Southern Suburbs,3 400 000
116,Plumstead,2.0,3.0,1.0,496,Tyson Properties Southern Suburbs,2 450 000
117,Claremont,3.0,4.0,5.0,,Blue Chip Properties,6 495 000
118,Kirstenhof,2.0,3.0,2.0,258,"RE/MAX, Premier - Claremont",2 250 000
119,Marina Da Gama,2.0,3.0,1.0,394,Keller Williams Explore Properties,2 495 000
120,Constantia,4.0,4.0,2.0,692,Blue Chip Properties,10 650 000
121,Plumstead,2.0,3.0,4.0,395,Pam Golding Properties - Southern Suburbs,2 250 000
122,Claremont,2.0,4.0,4.0,571,Seeff Southern Suburbs,4 500 000
123,Observatory,1.0,2.0,1.0,129,Erf Size,1 850 000
124,Claremont Upper,2.0,3.0,3.0,362,Pam Golding Properties - Southern Suburbs,5 750 000
125,Observatory,2.0,3.0,,129,RE/MAX Living,1 850 000
126,Observatory,2.0,3.0,1.0,168,RE/MAX Living,2 995 000
127,Newlands,2.5,3.0,4.0,496,Link Property People,6 850 000
128,Bergvliet,3.0,4.0,4.0,507,Sale,3 350 000
129,Plumstead,2.0,4.0,3.0,496,Seeff Southern Suburbs,2 775 000
130,Claremont,2.0,4.0,6.0,496,Seeff Southern Suburbs,4 600 000
131,Claremont,2.0,5.0,7.0,496,Pam Golding Properties - Southern Suburbs,3 900 000
132,Fresnaye,4.0,4.0,2.0,398,RE/MAX Living,10 950 000
133,Fresnaye,4.0,4.0,2.0,398,RE/MAX Living,10 950 000
134,Bergvliet,2.0,4.0,2.0,560,Seeff Southern Suburbs,3 230 000
135,Tamboerskloof,3.0,4.0,1.0,397,Hardie Property,7 900 000
136,Sea Point,2.5,3.0,1.0,198,Pam Golding Properties - Atlantic Seaboard,5 950 000
137,Stonehurst Mountain Estate,4.5,4.0,6.0,1392,Pam Golding Properties - Southern Suburbs,11 995 000
138,Claremont Upper,4.0,4.0,3.0,499,Alexo Property Brokers,5 400 000
139,Claremont Upper,4.5,4.0,4.0,496,Robshaw Property Group,8 750 000
140,Walmer Estate,2.0,3.0,,,Property.CoZa - Atlantic Seaboard,4 100 000
141,Woodstock,2.0,3.0,1.0,323,"Greeff Christie's International Real Estate - City Bowl, Atlantic & Western Seaboard",3 395 000
142,Claremont Upper,3.0,5.0,4.0,800,"RE/MAX, Premier - Claremont",4 400 000
143,Wynberg Upper,2.0,3.0,1.0,236,Alexo Property Brokers,2 550 000
144,Sea Point,2.0,2.0,1.0,281,"Greeff Christie's International Real Estate - City Bowl, Atlantic & Western Seaboard",4 950 000
145,Muizenberg,2.0,4.0,,402,Property.CoZa - Southern Peninsula,2 793 000
146,Ocean View,1.0,3.0,2.0,293,Property.CoZa - Southern Peninsula,935 000
147,Pinelands,5.0,5.0,2.0,1580,ClareMart Auction Group,POA
148,Claremont,2.0,3.0,2.0,372,Knight Frank,4 650 000
149,Camps Bay,3.5,4.0,4.0,659,Engel & Volkers Atlantic Seaboard & City Bowl,13 950 000
150,Constantia,2.0,4.0,4.0,792,Keller Williams Eden,5 150 000
151,Claremont,1.0,3.0,1.0,392,Seeff Southern Suburbs,3 700 000
152,Claremont Upper,2.5,3.0,2.0,187,Law Real Estate,4 199 000
153,Oranjezicht,2.0,3.0,4.0,610,"Kapstadt International Properties cc, Gardens",8 500 000
154,Kenilworth Upper,8.0,8.0,11.0,2842,Realty Professionals,20 000 000
155,Muizenberg,1.0,2.0,2.0,196,Pam Golding Properties - Muizenberg,1 270 000
156,Wynberg Upper,1.0,2.0,,109,Rawson Properties Constantia,1 490 000
157,Diep River,2.0,4.0,1.0,651,Eazi Real Estate,3 295 000
158,Newlands,2.5,3.0,2.0,265,Tyson Properties Southern Suburbs,8 300 000
159,Newlands,3.0,4.0,6.0,616,"RE/MAX, Premier - Claremont",6 200 000
160,Kenilworth,2.0,3.0,2.0,245,Seeff Southern Suburbs,2 550 000
161,Plumstead,2.0,3.0,3.0,565,Port Commercial Properties,2 295 000
162,Kenwyn,3.0,4.0,4.0,617,Pam Golding Properties - Southern Suburbs,2 850 000
163,Lotus River,2.0,3.0,1.0,457,Keller Williams Eden,1 550 000
164,Newlands,2.5,3.0,2.0,265,Tyson Properties Southern Suburbs,8 300 000
165,Stonehurst Mountain Estate,5.0,5.0,12.0,1130,Sale,16 995 000
166,Marina Da Gama,2.0,2.0,1.0,342,Keller Williams Explore Properties,2 500 000
167,Pinelands,4.0,5.0,6.0,1074,Seeff Pinelands,4 795 000
168,Kenwyn,2.0,4.0,4.0,622,"RE/MAX, Premier - Claremont",2 850 000
169,Pinelands,1.0,3.0,2.0,870,Greeff Christie's International Real Estate - Southern Suburbs,2 995 000
170,Salt River,2.0,3.0,1.0,238,Blueprint Realty,POA
171,Claremont,4.0,4.0,7.0,936,Dogon Group Southern Suburbs,5 800 000
172,Claremont,8.0,9.0,14.0,1524,"RE/MAX, Premier - Claremont",8 000 000
173,Observatory,1.0,2.0,,175,PropertyFox,2 190 000
174,Kenilworth,1.0,4.0,10.0,579,Sale,2 950 000
175,Higgovale,3.5,4.0,2.0,988,Pam Golding Properties - City Bowl,18 200 000
176,Plumstead,3.0,4.0,3.0,595,Eazi Real Estate,2 495 000
177,Vredehoek,4.0,4.0,3.0,450,Pam Golding Properties - City Bowl,10 900 000
178,Pinelands,3.0,4.0,2.0,1117,Greeff Christie's International Real Estate - Southern Suburbs,4 595 000
179,Observatory,6.0,6.0,2.0,149,"Greeff Christie's International Real Estate - City Bowl, Atlantic & Western Seaboard",2 995 000
180,Observatory,1.0,2.0,2.0,126,Sale,1 999 995
181,Lakeside,2.0,3.0,5.0,659,Sale,3 499 000
182,Woodstock,1.0,4.0,1.0,149,"Greeff Christie's International Real Estate - City Bowl, Atlantic & Western Seaboard",1 795 000
183,Belhar,2.0,3.0,3.0,495,"RE/MAX, Property Associates - Kuils River",2 400 000
184,Woodstock,1.0,4.0,1.0,149,"Greeff Christie's International Real Estate - City Bowl, Atlantic & Western Seaboard",1 795 000
185,Observatory,1.0,3.0,,149,Rawson Properties Constantia,1 900 000
186,Kirstenhof,2.0,3.0,2.0,242,Eazi Real Estate,2 495 000
187,Lakeside,2.5,3.0,1.0,184,"RE/MAX, Premier - Claremont",2 280 000
188,Heathfield,1.0,3.0,3.0,490,RE/MAX Elite,2 199 000
189,Kenilworth Upper,4.0,4.0,2.0,619,Link Property People,4 950 000
190,Claremont,3.5,5.0,4.0,743,Seeff Southern Suburbs,6 650 000
191,Wetton,2.0,3.0,3.0,447,Pam Golding Properties - South Eastern Suburbs,2 295 000
192,Higgovale,3.0,2.0,1.0,206,Sale,8 000 000
193,Mowbray,3.0,4.0,2.0,803,Knight Frank,4 850 000
194,Mowbray,2.0,3.0,1.0,,Rose Eedes Properties,2 375 000
195,Vredehoek,3.0,5.0,2.0,229,Tyson Properties Atlantic Seaboard,6 995 000
196,Claremont,2.0,4.0,6.0,743,Knight Frank,5 000 000
197,Bergvliet,1.0,3.0,2.0,833,"RE/MAX, Property Associates - Pinelands",3 650 000
198,Meadowridge,3.0,6.0,5.0,803,Sale,4 300 000
199,Observatory,1.0,2.0,1.0,186,Property.CoZa - Atlantic Seaboard,1 950 000
200,Green Point,1.0,2.0,,163,RE/MAX Living,4 950 000
201,Oranjezicht,2.0,3.0,2.0,315,Pam Golding Properties - City Bowl,5 995 000
202,Meadowridge,1.5,3.0,6.0,,Jawitz Constantia,3 750 000
203,Philadelphia,2.0,3.0,7.0,919,Victory Estates,2 950 000
204,Bergvliet,1.0,3.0,2.0,833,"RE/MAX, Property Associates - Pinelands",3 650 000
205,Sea Point,1.0,2.0,1.0,144,"Greeff Christie's International Real Estate - City Bowl, Atlantic & Western Seaboard",3 195 000
206,Kenilworth,2.0,4.0,4.0,496,Rawson Properties Constantia,3 300 000
207,Pinelands,2.0,3.0,3.0,811,Harcourts Maynard Burgoyne,3 250 000
208,Gardens,3.0,3.0,,155,Dogon Group Sea Point - Head Office,2 950 000
209,Wetton,4.5,5.0,10.0,4365,"RE/MAX, Premier - Claremont",9 800 000
210,Claremont Upper,2.0,4.0,4.0,714,Pam Golding Properties - Southern Suburbs,9 900 000
211,Green Point,3.0,3.0,1.0,165,RE/MAX Living,4 850 000
212,Walmer Estate,,,,308,Erf Size,3 750 000
213,Tokai,5.0,7.0,6.0,994,Jawitz Constantia,6 600 000
214,Fresnaye,2.0,3.0,3.0,496,Seeff Sea Point - Sales,10 500 000
215,Observatory,2.0,4.0,4.0,197,Vineyard Estates,3 795 000
216,Kenilworth,3.5,4.0,4.0,703,Rawson Properties Constantia,4 950 000
217,Claremont Upper,3.5,3.0,7.0,878,Greeff Christie's International Real Estate - Southern Suburbs,12 995 000
218,Bergvliet,2.0,3.0,4.0,833,Chas Everitt Cape Town South,3 925 000
219,Claremont Upper,2.0,2.0,2.0,498,Pam Golding Properties - Southern Suburbs,6 650 000
220,Observatory,2.0,4.0,4.0,197,Vineyard Estates,3 795 000
221,Claremont Upper,4.0,5.0,3.0,1011,"RE/MAX, Premier - Claremont",8 500 000
222,Constantia,4.5,4.0,11.0,4078,Pam Golding Properties - Southern Suburbs,11 250 000
223,Gardens,6.0,6.0,3.0,408,Property.CoZa - Atlantic Seaboard,8 400 000
224,Stonehurst Mountain Estate,3.0,3.0,4.0,614,Chas Everitt Cape Town South,6 750 000
225,Fresnaye,4.0,6.0,3.0,495,Seeff Sea Point - Sales,14 950 000
226,Constantia,3.0,4.0,2.0,2613,Rawson Properties Constantia,12 900 000
227,Diep River,3.0,5.0,4.0,544,Keller Williams Eden,3 200 000
228,Rondebosch,3.0,4.0,4.0,901,Pam Golding Properties - Southern Suburbs,8 500 000
229,De Waterkant,1.5,2.0,,79,"Kapstadt International Properties cc, Gardens",5 200 000
230,Newlands,3.0,5.0,2.0,595,Keller Williams Eden,7 450 000
231,Stonehurst Mountain Estate,3.5,3.0,5.0,614,Seeff False Bay - Muizenberg,6 750 000
232,Stonehurst Mountain Estate,3.5,3.0,5.0,607,Stonehurst Properties,6 750 000
233,Tokai,3.5,7.0,6.0,856,Seeff Southern Suburbs,4 995 000
234,Fairways,2.0,3.0,1.0,495,Pam Golding Properties - South Eastern Suburbs,1 950 000
235,Retreat,2.0,3.0,3.0,200,Keller Williams Explore Properties,2 095 000
236,Constantia,5.0,7.0,12.0,3533,Seeff Southern Suburbs,15 995 000
237,Kenilworth Upper,4.5,4.0,8.0,1667,Hardie Property,15 900 000
238,Surrey Estate,,,,595,Erf Size,1 599 000
239,Constantia,6.0,6.0,5.0,1895,"RE/MAX, Premier - Claremont",14 999 000
240,Gardens,5.0,5.0,,185,RE/MAX Living,5 950 000
241,Walmer Estate,,,,322,Erf Size,6 990 000
242,Philadelphia,4.0,3.0,12.0,1600,Rawson Properties Milnerton,6 250 000
243,Walmer Estate,,,,322,Erf Size,6 990 000
244,Oranjezicht,2.5,5.0,2.0,495,Engel & Volkers Atlantic Seaboard & City Bowl,9 500 000
245,Pinelands,3.0,5.0,6.0,818,Sale,4 250 000
246,Claremont Upper,3.5,5.0,6.0,880,Seeff Southern Suburbs,12 995 000
247,St James,4.0,3.0,3.0,1411,Engel & Volkers False Bay,17 500 000
248,Sybrand Park,3.0,6.0,1.0,625,Rawson Properties Claremont,3 500 000
249,Pinelands,4.0,5.0,6.0,920,"RE/MAX, Premier - Claremont",4 400 000
250,Tokai,3.0,4.0,,465,Rawson Properties Constantia,3 495 000
251,Tokai,2.0,3.0,,1016,Sotheby's International Realty - Tokai,5 250 000
252,Mowbray,1.0,3.0,,130,Rawson Properties Constantia,1 700 000
253,Langa,2.0,4.0,2.0,256,Erf Size,849 000
254,Oranjezicht,3.0,4.0,,495,RE/MAX Living,10 300 000
255,Kenilworth,1.0,3.0,1.0,263,Rawson Properties Constantia,2 495 000
256,Woodstock,2.0,3.0,3.0,271,"RE/MAX, Premier - Claremont",2 995 000
257,Lakeside,2.0,2.0,1.0,596,"RE/MAX, Premier - Claremont",2 695 000
258,Clifton,7.5,6.0,7.0,1481,Hamiltons Property Portfolio - Cape Town,POA
259,Constantia Heights,5.0,4.0,6.0,1400,Sale,17 950 000
260,Kenilworth,1.5,3.0,2.0,,Alexo Property Brokers,3 000 000
261,Pinelands,3.0,5.0,3.0,1034,Sharon Van Rensburg Properties,7 400 000
262,Pinati,2.0,7.0,3.0,412,Realty Professionals,1 650 000
263,Bishop Lavis,1.0,3.0,1.0,400,Rawson Properties Rawson Auctions Western Cape,800 000
264,Marina Da Gama,2.0,3.0,2.0,448,Pam Golding Properties - Muizenberg,3 995 000
265,Zonnebloem,1.0,2.0,2.0,59,Omega Real Estate,1 900 000
266,Philippi,8.0,8.0,,183,Property.CoZa - Northern Suburbs Cape Town,1 200 000
267,Claremont Upper,4.5,4.0,4.0,927,Seeff Southern Suburbs,12 750 000
268,Rondebosch East,2.0,3.0,2.0,588,Jawitz South East Suburbs,3 295 000
269,Kalk Bay,2.0,2.0,2.0,275,Engel & Volkers False Bay,3 995 000
270,Kenilworth Upper,3.0,4.0,2.0,991,Seeff Southern Suburbs,5 900 000
271,Rondebosch East,2.0,3.0,2.0,588,Jawitz South East Suburbs,3 295 000
272,Claremont,2.0,1.0,10.0,498,Link Property People,4 995 000
273,Muizenberg,2.0,3.0,2.0,261,Erf Size,1 565 000
274,Woodstock,1.0,2.0,,151,BAE Estates & Escapes,1 649 999
275,Newlands,4.0,4.0,5.0,1280,Seeff Southern Suburbs,10 700 000
276,Gardens,4.5,4.0,2.0,252,"Kapstadt International Properties cc, Gardens",4 850 000
277,Salt River,1.0,3.0,1.0,90,ClareMart Auction Group,POA
278,Ottery,2.0,3.0,2.0,473,Erf Size,1 875 000
279,Constantia,2.5,3.0,9.0,1770,Sotheby's International Realty - Tokai,7 995 000
280,Heathfield,2.0,3.0,6.0,595,"RE/MAX, Premier - Claremont",2 395 000
281,Kirstenhof,3.5,6.0,4.0,700,Asher Properties,3 200 000
282,Camps Bay,3.0,3.0,,1088,Keller Williams Eden,13 500 000
283,Kenilworth,2.0,3.0,2.0,248,Keller Williams Eden,2 549 000
284,Wynberg Upper,2.0,3.0,3.0,311,Seeff Southern Suburbs,4 950 000
285,Plumstead,2.0,3.0,2.0,518,Greeff Christie's International Real Estate - Southern Suburbs,2 995 000
286,Lotus River,3.0,5.0,1.0,607,Greeff Christie's International Real Estate - Southern Suburbs,1 495 000
287,Tokai,2.0,2.0,2.0,496,RE/MAX Elite,4 150 000
288,Wynberg Upper,2.0,3.0,3.0,311,Seeff Southern Suburbs,4 950 000
289,Pinelands,2.5,4.0,2.0,920,Seeff Pinelands,4 795 000
290,Muizenberg,1.0,3.0,4.0,180,Engel & Volkers False Bay,1 495 000
291,Claremont Upper,4.5,4.0,2.0,496,Seeff Southern Suburbs,7 999 000
292,Meadowridge,3.0,3.0,2.0,703,NDS Real Estate,3 950 000
293,Vredehoek,3.0,3.0,2.0,213,Pam Golding Properties - City Bowl,3 500 000
294,Pinati,1.5,3.0,5.0,595,Eazi Real Estate,1 950 000
295,Observatory,6.0,18.0,1.0,235,Rawson Properties Rawson Auctions Western Cape,8 495 000
296,Maitland,1.0,2.0,1.0,211,"LRE Group, Rondebosch",950 000
297,Plumstead,1.5,3.0,6.0,520,Eazi Real Estate,2 745 000
298,Green Point,2.0,2.0,,146,Tyson Properties Atlantic Seaboard,4 450 000
299,Oranjezicht,5.0,5.0,4.0,919,Dogon Group Sea Point - Head Office,23 900 000
300,Pinelands,2.0,5.0,4.0,951,ClareMart Auction Group,POA
301,Constantia,5.5,5.0,6.0,1437,Greeff Christie's International Real Estate - Southern Suburbs,19 900 000
302,Claremont,2.0,4.0,4.0,727,Vineyard Estates,4 750 000
303,Oranjezicht,3.0,4.0,2.0,631,"Kapstadt International Properties cc, Gardens",8 900 000
304,Lakeside,2.0,4.0,2.0,641,Asher Properties,2 950 000
305,Oranjezicht,4.0,4.0,2.0,920,RE/MAX Living,19 000 000
306,Vredehoek,1.0,2.0,1.0,229,Sotheby's International Realty - Atlantic Seaboard & City Bowl,3 950 000
307,Kensington,1.0,3.0,1.0,232,Seeff Goodwood,1 250 000
308,Fisantekraal,1.0,2.0,1.0,221,Attorney Realtor Hub,480 000
309,Observatory,1.0,2.0,2.0,157,Sale,2 295 000
310,Pinelands,2.0,5.0,4.0,951,ClareMart Auction Group,POA
311,Diep River,2.0,2.0,2.0,245,Sale,1 775 000
312,Steenberg Golf Estate,4.0,3.0,4.0,822,Steenberg Property Sales,19 000 000
313,Tokai,2.0,3.0,5.0,1200,Greeff Christie's International Real Estate - Southern Suburbs,4 495 000
314,Harfield Village,3.0,3.0,1.0,314,Heads Residential Property,2 695 000
315,Matroosfontein,1.0,2.0,,,Harcourts House of Real Estate,950 000
316,Salt River,2.0,6.0,1.0,196,Rawson Properties Rawson Auctions Western Cape,3 995 000
317,Tokai,3.0,4.0,2.0,550,Erf Size,3 995 000
318,Green Point,3.5,4.0,4.0,292,RE/MAX Living,15 500 000
319,Vredehoek,2.0,4.0,3.0,790,"Kapstadt International Properties cc, Gardens",12 950 000
320,Frogmore Estate,2.0,4.0,5.0,664,"RE/MAX, Premier - Claremont",2 495 000
321,Southfield,1.0,3.0,2.0,200,Harcourts Maynard Burgoyne,1 295 000
322,Zeekoevlei,1.0,3.0,4.0,329,Eazi Real Estate,1 600 000
323,Bishopscourt,5.5,5.0,10.0,2741,Dogon Group Southern Suburbs,26 950 000
324,Plumstead,1.0,3.0,,610,ClareMart Auction Group,POA
325,Tamboerskloof,3.5,4.0,2.0,873,Pam Golding Properties - City Bowl,14 900 000
326,Woodstock,1.0,3.0,1.0,155,"Greeff Christie's International Real Estate - City Bowl, Atlantic & Western Seaboard",2 175 000
327,Vredehoek,2.0,4.0,3.0,790,"Kapstadt International Properties cc, Gardens",12 950 000
328,Belhar,1.0,2.0,2.0,305,We Trade Property - Northern Suburbs,1 250 000
329,Constantia,5.5,5.0,7.0,1437,Seeff Southern Suburbs,19 900 000
330,Retreat,1.0,3.0,2.0,216,Jawitz South East Suburbs,1 390 000
331,Retreat,1.0,3.0,2.0,446,Jawitz South East Suburbs,1 750 000
